CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS
1,1,1,2,103500.0,1,1,1,-14575,-3107,4.0
0,0,1,0,157500.0,3,2,1,-10199,-489,1.0
0,1,0,1,171000.0,1,1,1,-11048,-976,3.0
1,1,1,1,180000.0,1,1,1,-8412,-1554,3.0
1,1,1,1,450000.0,3,1,1,-13717,-2225,3.0
1,0,1,0,90000.0,1,1,1,-16494,-1554,2.0
1,1,1,0,135000.0,1,2,1,-23756,365243,1.0
1,0,1,1,126000.0,1,3,1,-14398,-4476,2.0
1,0,1,0,540000.0,1,2,1,-20207,-915,1.0
1,0,1,0,562500.0,2,3,1,-15528,-1403,1.0
1,0,0,0,180000.0,1,1,1,-14386,-4690,2.0
0,1,1,0,270000.0,3,1,1,-15485,-8159,2.0
1,1,1,0,270000.0,3,1,1,-13546,-6942,2.0
1,1,1,0,202500.0,3,0,1,-21004,-1068,2.0
1,0,0,1,202500.0,1,1,3,-10110,-550,3.0
1,1,0,0,337500.0,1,0,1,-21857,365243,2.0
1,0,0,0,112500.0,2,0,2,-9960,-1311,2.0
0,1,1,1,540000.0,1,1,1,-18508,-185,3.0
0,1,0,0,157500.0,3,3,1,-17103,-733,1.0
0,1,1,0,450000.0,3,0,1,-13274,-2041,2.0
1,0,1,1,252000.0,1,1,1,-14023,-2772,3.0
1,1,0,0,180000.0,3,2,1,-10670,-792,1.0
1,1,1,0,225000.0,1,2,1,-20853,-3776,1.0
1,1,1,0,135000.0,1,1,1,-18539,-4963,2.0
1,0,1,0,180000.0,3,1,3,-9159,-246,2.0
1,1,1,0,211500.0,3,1,1,-14387,-1311,2.0
1,0,1,0,157500.0,1,1,1,-17843,-6182,2.0
0,0,0,1,202500.0,1,1,1,-11781,-1950,3.0
1,0,0,0,117000.0,1,1,1,-16981,365243,2.0
1,1,0,0,243000.0,1,1,1,-16124,365243,2.0
1,0,1,2,90000.0,1,1,1,-12144,-1615,4.0
0,1,1,1,90000.0,0,0,1,-13903,-1220,3.0
1,1,1,1,189000.0,3,1,2,-10899,-2225,3.0
0,1,1,0,135000.0,1,0,1,-10712,-1768,2.0
1,1,1,0,225000.0,1,1,1,-12894,-4537,2.0
0,1,1,0,382500.0,3,1,1,-21456,365243,2.0
1,0,1,0,270000.0,3,4,1,-20019,-945,1.0
0,0,1,0,157500.0,1,2,1,-17159,-1615,1.0
1,0,1,0,157500.0,1,1,1,-17298,-8890,2.0
1,0,1,1,112500.0,3,1,1,-10426,-2437,3.0
1,0,0,1,247500.0,3,1,1,-11906,-2834,3.0
0,1,1,0,382500.0,2,0,1,-10286,-792,2.0
1,0,0,1,256500.0,1,3,1,-13548,-215,2.0
1,1,1,0,135000.0,3,1,1,-18954,-6029,2.0
1,1,1,2,157500.0,1,1,1,-13253,-915,4.0
1,0,1,0,135000.0,1,1,1,-16040,-4203,2.0
1,0,1,0,202500.0,3,0,1,-10881,-1129,2.0
1,0,1,1,112500.0,3,1,1,-14997,-3015,3.0
1,1,1,1,360000.0,3,1,1,-12721,-1829,3.0
0,0,1,1,180000.0,1,1,1,-9677,-124,3.0
1,0,1,2,292500.0,1,1,1,-12414,-2559,4.0
1,0,1,0,225000.0,1,4,1,-22100,-14247,1.0
1,0,1,0,180000.0,1,1,1,-17400,-642,2.0
1,0,1,2,247500.0,2,1,1,-10641,-2559,4.0
1,0,0,1,202500.0,1,2,2,-15491,-1281,2.0
1,1,1,0,247500.0,3,1,1,-15074,-1615,2.0
1,0,1,0,202500.0,1,1,1,-15477,-7002,2.0
0,0,1,1,112500.0,1,1,1,-12601,-1919,3.0
1,0,1,0,157500.0,2,1,3,-8303,-703,2.0
0,0,1,1,225000.0,3,1,1,-10849,-854,3.0
0,0,1,0,157500.0,1,2,1,-10215,-3380,1.0
1,0,1,0,450000.0,3,3,1,-21324,-1098,1.0
0,0,1,1,225000.0,1,1,1,-10750,-2011,3.0
0,0,1,0,157500.0,1,2,1,-8229,-915,1.0
0,0,1,2,225000.0,3,1,1,-9553,-1919,4.0
0,0,1,0,202500.0,1,1,1,-11017,-945,2.0
1,1,1,0,360000.0,1,1,1,-18776,-6212,2.0
0,1,1,0,90000.0,1,1,1,-10143,-1676,2.0
0,0,1,0,270000.0,3,1,1,-11673,-550,2.0
1,0,1,0,112500.0,1,1,1,-14843,-703,2.0
1,1,1,0,180000.0,3,3,0,-16216,-1281,1.0
1,0,1,0,270000.0,3,1,1,-9808,-1860,2.0
0,1,0,0,202500.0,1,1,3,-14048,-93,2.0
1,0,0,1,135000.0,1,0,3,-11065,-368,3.0
1,0,1,0,337500.0,3,2,1,-14572,-4782,1.0
1,0,1,1,180000.0,1,3,1,-16615,-9773,2.0
1,0,1,1,225000.0,1,1,1,-17564,-4568,3.0
0,1,1,0,157500.0,1,0,1,-11430,-976,2.0
1,1,1,0,225000.0,1,1,1,-18144,-2011,2.0
0,1,1,1,315000.0,1,1,1,-16300,-2437,3.0
1,0,1,1,337500.0,3,2,1,-10782,-1007,2.0
1,1,1,0,49500.0,3,1,1,-22663,365243,2.0
1,0,1,0,157500.0,3,1,1,-19642,-338,2.0
1,0,0,0,112500.0,1,1,5,-13208,-2468,2.0
0,1,0,0,450000.0,1,1,2,-19922,-3349,2.0
0,1,1,0,157500.0,1,1,1,-22705,365243,2.0
1,0,1,0,157500.0,1,1,1,-11988,-1768,2.0
1,0,1,0,135000.0,1,0,1,-16215,-2164,2.0
1,0,1,0,112500.0,1,1,1,-16162,-399,2.0
1,0,1,0,135000.0,1,1,1,-20569,-3168,2.0
1,0,1,1,135000.0,1,1,1,-12316,-5298,3.0
1,1,1,0,173250.0,1,1,1,-9706,-338,2.0
1,1,0,0,202500.0,1,3,1,-15224,-2437,1.0
0,1,1,0,225000.0,1,1,1,-17855,-1129,2.0
1,0,1,0,315000.0,1,1,1,-19668,365243,2.0
1,0,1,0,180000.0,1,1,1,-19123,-4629,2.0
1,0,1,0,157500.0,1,1,1,-17688,-884,2.0
1,1,1,0,171000.0,2,1,1,-14547,-1158,2.0
1,1,1,0,292500.0,3,0,1,-20094,365243,2.0
1,0,0,0,85500.0,1,3,1,-22216,365243,1.0
1,0,0,0,180000.0,3,1,1,-14523,-2895,2.0
0,1,1,0,81000.0,1,2,3,-8373,-642,1.0
1,1,1,0,315000.0,2,1,1,-16767,-2437,2.0
1,0,1,0,189000.0,1,2,1,-19644,-185,1.0
1,0,1,0,225000.0,1,1,1,-19774,-1495,2.0
1,0,1,0,225000.0,3,3,1,-21445,-8038,1.0
0,1,1,1,202500.0,1,1,1,-9933,-2529,3.0
0,0,1,2,135000.0,1,1,1,-13557,-154,4.0
1,0,1,0,135000.0,1,1,3,-11677,-2406,2.0
1,0,1,2,351000.0,3,1,1,-15913,-4629,4.0
0,1,1,0,225000.0,1,1,1,-18307,-2529,2.0
1,1,1,1,256500.0,3,1,1,-12422,-185,3.0
1,1,1,1,315000.0,3,2,1,-12348,-2864,2.0
1,1,1,0,405000.0,3,2,1,-9413,-1888,1.0
1,0,1,0,112500.0,3,1,1,-16050,-5786,2.0
1,1,1,1,225000.0,3,1,1,-12212,-427,3.0
0,1,1,1,315000.0,1,1,2,-16249,-3959,3.0
0,1,1,0,90000.0,1,2,1,-12151,-1738,1.0
1,0,1,0,225000.0,3,0,1,-20548,365243,2.0
1,0,1,0,112500.0,1,0,1,-15915,-823,2.0
1,0,1,0,225000.0,1,3,1,-9883,-1707,1.0
1,0,1,0,234000.0,3,2,3,-15566,-8069,1.0
0,0,0,1,450000.0,3,1,3,-15660,-124,3.0
1,0,1,0,225000.0,1,2,1,-13599,-399,1.0
1,0,1,0,270000.0,1,4,1,-19907,-4203,1.0
1,1,1,0,270000.0,1,4,1,-22689,365243,1.0
1,0,0,1,90000.0,2,2,0,-11557,-215,2.0
1,0,0,0,157500.0,1,1,1,-11980,-4080,2.0
1,0,1,0,270000.0,1,1,1,-16069,-1311,2.0
1,0,1,0,157500.0,3,1,1,-20302,365243,2.0
1,0,1,0,171000.0,1,2,1,-18101,-3015,1.0
1,1,1,0,292500.0,1,1,2,-18789,-10746,2.0
0,1,1,0,675000.0,3,1,1,-12767,-3898,2.0
0,1,1,0,180000.0,1,1,1,-16971,-277,2.0
1,1,1,1,90000.0,1,1,1,-11537,-3107,3.0
1,1,1,0,180000.0,3,2,3,-10847,-3714,1.0
1,1,0,1,270000.0,1,1,1,-15949,-2772,3.0
1,1,1,0,202500.0,3,2,1,-9035,-764,1.0
1,0,1,0,229500.0,3,1,1,-10185,-884,2.0
0,0,1,0,157500.0,1,2,1,-8379,-792,1.0
0,1,1,0,157500.0,1,1,1,-16648,-399,2.0
0,0,0,0,360000.0,3,2,2,-14567,-2072,1.0
0,1,1,0,270000.0,1,1,1,-8945,-1037,2.0
1,0,1,1,337500.0,1,4,2,-16072,-1829,2.0
0,0,1,1,157500.0,1,1,1,-14968,-2498,3.0
1,0,1,1,225000.0,3,1,1,-9907,-1189,3.0
1,0,0,0,315000.0,3,2,4,-15556,-2803,1.0
1,1,1,0,135000.0,1,1,1,-14496,-1158,2.0
0,0,0,1,270000.0,3,1,1,-10419,-672,3.0
1,0,1,0,495000.0,3,2,1,-20741,-2345,1.0
0,0,1,0,157500.0,3,1,1,-20857,365243,2.0
1,0,0,0,247500.0,3,1,1,-14544,-1342,2.0
1,0,1,0,256050.0,3,1,1,-21845,365243,2.0
1,0,0,0,270000.0,1,2,1,-14272,-3745,1.0
1,0,1,0,180000.0,0,1,1,-21847,365243,2.0
1,0,1,0,90000.0,0,1,1,-19866,-185,2.0
1,0,1,0,126000.0,1,3,1,-20320,-1799,1.0
0,1,0,0,135000.0,3,2,1,-11944,-1158,1.0
1,0,1,0,121500.0,1,1,4,-21838,-5541,2.0
1,0,0,1,358200.0,3,1,2,-12333,-4020,3.0
1,1,0,2,1170000.0,1,1,1,-12979,-5878,4.0
1,1,1,0,135000.0,1,1,1,-8094,-672,2.0
0,0,0,0,135000.0,1,2,1,-9667,-1660,1.0
1,0,1,1,139500.0,3,1,1,-12478,-3639,3.0
0,0,0,0,135000.0,1,2,3,-13366,-5892,1.0
0,0,1,2,225000.0,0,1,1,-12061,-1478,4.0
0,1,1,0,270000.0,1,1,1,-19847,-4094,2.0
1,1,0,2,180000.0,1,1,3,-12756,-3881,4.0
0,0,1,0,112500.0,3,2,1,-14530,-2117,1.0
1,0,1,0,180000.0,3,2,3,-10277,-1143,1.0
1,0,1,0,274500.0,1,1,1,-10209,-2512,2.0
1,0,1,1,117000.0,3,0,1,-10438,-686,3.0
0,0,1,0,225000.0,1,2,1,-11977,-138,1.0
1,0,1,0,94500.0,1,1,1,-20042,-1933,2.0
0,0,1,0,270000.0,1,1,1,-22144,365243,2.0
0,0,1,0,270000.0,2,1,1,-9930,-1387,2.0
0,0,1,0,157500.0,1,2,1,-14498,-1264,1.0
0,0,1,0,157500.0,1,0,1,-19486,-2633,2.0
1,0,0,1,225000.0,1,3,2,-15943,-9026,2.0
1,0,1,0,163800.0,1,4,2,-20103,-1295,1.0
0,1,1,2,315000.0,3,1,1,-11518,-1599,4.0
0,1,0,2,180000.0,1,1,1,-15272,-533,4.0
0,0,0,0,157500.0,1,3,1,-13780,-2117,1.0
0,0,1,0,157500.0,3,1,1,-21805,-1356,2.0
1,1,1,0,90000.0,3,2,1,-11513,-778,1.0
1,0,1,1,112500.0,0,1,1,-16194,-2420,3.0
1,0,1,0,247500.0,1,0,2,-15046,-1902,2.0
1,0,1,0,162000.0,2,2,2,-10618,-2786,1.0
0,0,0,0,157500.0,3,2,1,-9312,-229,1.0
1,0,1,0,81000.0,1,1,1,-20063,-1387,2.0
1,1,1,0,180000.0,1,1,1,-21272,-2451,2.0
1,0,1,1,180000.0,1,1,1,-10771,-199,3.0
1,0,1,0,112500.0,1,4,1,-22639,365243,1.0
0,0,1,0,135000.0,1,2,1,-10493,-717,1.0
1,1,1,0,56740.5,1,1,1,-20467,365243,2.0
1,0,1,1,157500.0,1,1,1,-12342,-3394,3.0
0,0,1,0,90000.0,1,2,1,-10855,-441,1.0
1,0,1,1,216000.0,1,0,1,-13329,-717,3.0
0,1,1,1,216000.0,1,1,4,-9978,-1721,3.0
0,1,1,1,202500.0,1,1,1,-14666,-1203,3.0
1,0,1,1,135000.0,1,1,1,-20045,365243,3.0
0,1,1,0,180000.0,1,1,0,-11771,-3516,2.0
0,1,1,0,157500.0,1,0,1,-19313,-291,2.0
1,0,1,0,103500.0,1,1,1,-20154,365243,2.0
1,0,1,0,135000.0,0,1,1,-22871,365243,2.0
1,0,1,0,67500.0,1,1,1,-20531,365243,2.0
1,0,1,1,139500.0,1,1,1,-11637,-1782,3.0
1,1,1,2,157500.0,1,1,1,-15687,-3060,4.0
1,1,0,0,81000.0,1,1,1,-18614,365243,2.0
1,0,1,2,157500.0,3,2,1,-13465,-2786,3.0
1,0,1,0,405000.0,1,2,1,-19397,-3182,1.0
0,1,0,0,216000.0,1,1,1,-16543,-4339,2.0
0,0,1,0,180000.0,1,1,1,-18946,-2420,2.0
0,1,1,1,157500.0,1,1,1,-10101,-2147,3.0
1,0,1,0,180000.0,1,4,1,-22022,365243,1.0
1,0,1,0,112500.0,1,1,1,-11261,365243,2.0
1,1,1,0,135000.0,3,2,3,-9373,-778,1.0
0,1,1,0,157500.0,1,1,1,-15932,-1417,2.0
1,0,0,1,67500.0,1,1,3,-13114,-1478,3.0
1,0,0,0,202500.0,3,4,1,-24575,365243,1.0
0,0,1,1,225000.0,1,0,1,-11502,-1690,3.0
1,0,0,0,135000.0,1,1,1,-12348,-1478,2.0
1,0,0,0,148500.0,1,1,2,-21518,365243,2.0
1,0,1,1,216000.0,3,1,2,-13310,-441,3.0
1,1,1,2,360000.0,3,1,1,-13956,-229,4.0
1,0,1,1,315000.0,3,2,1,-13642,-3851,2.0
1,0,1,0,157500.0,1,1,1,-19558,-2695,2.0
1,0,1,0,99000.0,1,0,1,-24439,365243,2.0
1,0,1,2,180000.0,1,0,1,-12321,-2878,4.0
0,1,0,0,112500.0,1,1,1,-19899,-3912,2.0
1,0,1,0,45000.0,0,4,1,-23706,365243,1.0
1,0,1,0,67500.0,1,4,1,-24078,365243,1.0
1,0,1,0,157500.0,1,1,1,-14225,-2939,2.0
1,0,1,0,135000.0,1,4,1,-21624,365243,1.0
0,1,1,2,144000.0,1,1,1,-12238,-990,4.0
1,0,1,0,135000.0,2,1,1,-8762,-959,2.0
0,1,1,1,135000.0,1,1,1,-13731,-260,3.0
0,1,1,0,180000.0,1,2,1,-10245,-260,1.0
1,0,0,0,180000.0,1,1,0,-10287,-1933,2.0
0,1,0,0,157500.0,1,1,1,-8585,-594,2.0
1,0,1,0,90000.0,1,4,1,-24206,365243,1.0
0,1,1,1,225000.0,1,0,1,-14136,-352,3.0
0,0,1,1,135000.0,3,0,1,-16866,-503,3.0
1,0,1,1,202500.0,3,0,2,-14054,-4612,3.0
1,0,1,0,81000.0,1,1,1,-21921,365243,2.0
0,0,1,1,103500.0,1,1,1,-17499,-1264,3.0
1,0,1,0,166500.0,0,3,1,-21962,-3881,1.0
0,1,0,0,315000.0,3,1,1,-16990,-4947,2.0
1,0,0,0,112500.0,1,4,1,-17851,-1568,1.0
1,0,1,0,234000.0,1,1,1,-23092,365243,2.0
1,0,1,0,153000.0,3,1,1,-20208,-929,2.0
0,1,0,0,216000.0,1,1,1,-17186,-7930,2.0
1,0,0,0,157500.0,3,2,5,-11705,-4186,1.0
0,0,1,1,90000.0,1,1,1,-11263,-1933,3.0
0,1,0,0,135000.0,3,2,1,-11730,-76,1.0
1,0,1,1,360000.0,3,3,1,-15874,-7961,2.0
0,0,1,1,157500.0,1,1,1,-12808,-656,3.0
1,1,1,0,157500.0,1,1,1,-16944,-2756,2.0
1,0,1,1,67500.0,3,1,4,-10546,-1448,3.0
1,0,1,0,270000.0,3,0,1,-16552,-8111,2.0
0,1,1,0,112500.0,1,1,1,-21244,-321,2.0
1,0,1,0,117000.0,1,0,1,-15181,-352,2.0
1,0,1,0,225000.0,1,1,1,-15663,-1813,2.0
0,1,1,2,360000.0,3,1,1,-15838,-229,4.0
1,1,1,2,135000.0,3,1,1,-11250,-3304,4.0
0,1,1,0,225000.0,1,1,1,-23221,-2055,2.0
1,0,1,0,171000.0,1,1,1,-16067,-2543,2.0
1,0,0,0,180000.0,1,1,1,-11727,-1143,2.0
1,0,1,0,202500.0,1,1,1,-19249,-3243,2.0
1,1,1,1,90000.0,1,1,1,-16031,-3881,3.0
1,0,1,1,67500.0,1,1,1,-17095,-1874,3.0
1,1,1,0,360000.0,1,1,5,-16676,-2909,2.0
1,0,1,2,112500.0,1,3,1,-14200,-2147,3.0
1,0,1,0,202500.0,3,1,1,-14176,-3274,2.0
1,0,1,0,58500.0,1,1,1,-23210,365243,2.0
0,1,0,0,180000.0,1,1,1,-16828,-837,2.0
1,0,1,0,135000.0,3,2,1,-17698,-837,1.0
0,0,1,0,166500.0,3,2,1,-12606,-2998,1.0
0,0,1,0,225000.0,1,1,1,-15893,-5404,2.0
0,0,0,1,157500.0,1,1,1,-13893,-2267,3.0
1,0,1,2,135000.0,1,1,1,-18479,365243,4.0
0,1,0,0,81000.0,0,1,1,-24579,365243,2.0
0,1,1,0,202500.0,3,1,1,-21024,365243,2.0
0,1,1,2,225000.0,1,1,1,-10434,-2307,4.0
1,0,1,0,216000.0,1,2,1,-20410,-3222,1.0
1,0,1,0,72000.0,1,1,1,-22109,365243,2.0
1,0,0,0,157500.0,1,1,1,-21733,-2126,2.0
1,0,1,0,292500.0,1,1,1,-16309,-2704,2.0
1,0,1,0,202500.0,1,1,1,-23025,365243,2.0
0,1,1,0,90000.0,1,2,1,-13320,-1090,1.0
1,0,0,0,90000.0,1,1,1,-10489,-1151,2.0
1,0,1,1,135000.0,1,3,1,-13691,-1424,2.0
1,0,1,3,157500.0,1,4,1,-19878,-1730,4.0
0,1,1,0,225000.0,3,1,1,-19398,365243,2.0
1,0,1,0,99000.0,1,4,1,-21618,365243,1.0
0,1,1,0,225000.0,1,1,1,-10971,-2735,2.0
0,1,1,2,157500.0,1,1,1,-15210,-1577,4.0
0,1,1,0,103500.0,1,0,3,-11285,-2947,2.0
1,0,1,0,180000.0,1,2,1,-19600,-2154,1.0
1,0,1,2,67500.0,1,1,1,-11080,-3281,4.0
1,0,1,0,202500.0,1,1,1,-14523,-4561,2.0
1,0,1,2,157500.0,1,1,1,-13247,-1700,4.0
0,0,1,0,247500.0,1,0,2,-13828,-2095,2.0
1,0,1,0,135000.0,1,4,1,-19943,-543,1.0
1,0,1,1,112500.0,1,1,1,-14028,-147,3.0
1,1,0,1,45000.0,1,0,1,-13937,-55,3.0
1,0,1,0,229500.0,1,4,1,-17020,365243,1.0
1,0,0,0,58500.0,0,4,1,-23604,365243,1.0
1,1,1,0,180000.0,1,2,1,-19167,-2826,1.0
0,1,1,1,225000.0,1,1,1,-10196,-1424,3.0
1,0,1,0,67500.0,1,1,1,-23449,365243,2.0
1,0,1,0,144000.0,1,1,1,-16717,-178,2.0
0,0,1,0,157500.0,1,1,1,-8953,-693,2.0
0,0,1,0,225000.0,1,1,1,-16587,-4438,2.0
1,0,1,2,135000.0,1,0,1,-13177,-3250,4.0
1,0,1,1,157500.0,1,2,1,-9002,-1577,2.0
0,1,1,0,247500.0,1,1,1,-22015,-1516,2.0
1,0,1,0,157500.0,1,3,5,-17272,-1090,1.0
0,0,1,1,202500.0,1,1,1,-11255,-693,3.0
0,0,1,1,225000.0,1,1,1,-17347,-3646,3.0
0,1,0,0,234000.0,1,1,1,-9847,-604,2.0
0,0,1,0,225000.0,1,1,1,-11205,-239,2.0
0,0,0,0,180000.0,0,1,1,-12724,-2551,2.0
1,1,1,0,135000.0,3,1,1,-18694,-11470,2.0
1,0,1,1,247500.0,1,1,1,-15293,-3222,3.0
1,0,1,1,112500.0,3,2,1,-19298,-2154,2.0
0,1,1,1,90000.0,1,1,1,-10357,-816,3.0
0,0,1,0,202500.0,1,1,1,-13781,-359,2.0
1,0,1,0,180000.0,3,3,1,-20407,365243,1.0
0,1,1,0,54000.0,1,1,1,-22685,365243,2.0
0,0,1,0,900000.0,2,0,1,-14299,-1973,2.0
0,1,1,0,360000.0,1,2,1,-19917,-1455,1.0
0,1,1,0,450000.0,2,1,1,-12017,-1243,2.0
1,1,1,2,450000.0,3,2,1,-14646,-3342,3.0
1,0,1,0,148500.0,3,1,1,-21953,365243,2.0
1,0,0,0,112500.0,2,2,3,-8290,-543,1.0
1,0,0,0,90000.0,1,1,1,-22589,365243,2.0
1,0,1,0,180000.0,1,4,1,-22862,365243,1.0
0,1,1,2,337500.0,1,1,0,-9809,-116,4.0
1,1,1,0,148500.0,1,4,1,-22553,365243,1.0
1,0,1,0,162000.0,1,1,1,-23473,365243,2.0
1,1,1,1,450000.0,3,3,1,-10563,-724,2.0
1,0,0,0,153000.0,1,1,1,-21914,365243,2.0
1,0,1,0,157500.0,1,2,1,-9123,-1396,1.0
0,0,1,0,157500.0,1,1,1,-14059,-3981,2.0
0,0,1,0,112500.0,1,1,1,-11804,-4926,2.0
1,0,1,0,81000.0,1,1,1,-14758,-3465,2.0
1,0,1,0,423000.0,3,2,1,-21422,-6965,1.0
1,0,1,1,90000.0,1,1,1,-10853,-3913,3.0
1,1,1,0,112500.0,1,1,1,-21612,-656,2.0
0,1,1,1,157500.0,3,1,1,-17523,365243,3.0
1,0,1,1,202500.0,1,0,1,-15138,-2360,3.0
1,1,1,0,135000.0,2,1,1,-15697,-2513,2.0
1,0,1,0,252000.0,2,2,1,-9402,-1722,1.0
0,1,1,2,202500.0,1,1,1,-14583,-1082,4.0
0,1,0,2,571500.0,3,1,2,-16561,-9757,4.0
0,0,1,0,283500.0,1,2,1,-10715,-2726,1.0
1,0,0,0,180000.0,3,1,2,-20753,-6620,2.0
0,1,1,0,180000.0,3,1,1,-14281,-960,2.0
1,0,0,0,225000.0,3,0,3,-14668,-3729,2.0
0,0,1,0,195750.0,3,0,1,-13779,-199,2.0
1,1,1,0,180000.0,3,1,1,-17208,-2848,2.0
1,0,0,0,157500.0,1,0,2,-15354,-4217,2.0
0,0,1,1,360000.0,3,1,2,-13970,-2513,3.0
1,1,1,0,135000.0,1,1,1,-16540,-5496,2.0
1,1,1,1,157500.0,1,0,1,-11801,-687,3.0
0,1,1,1,225000.0,1,1,1,-16704,-199,3.0
1,0,1,4,135000.0,1,1,1,-13040,-3851,6.0
0,0,1,1,270000.0,1,1,1,-18842,365243,3.0
1,0,1,0,157500.0,1,1,1,-19134,-383,2.0
1,0,1,0,310500.0,1,0,1,-16200,-2482,2.0
1,0,0,0,202500.0,1,1,1,-19119,-7657,2.0
1,1,1,0,121500.0,3,1,1,-15477,-8234,2.0
1,1,0,0,130500.0,1,1,1,-22915,-2818,2.0
1,1,1,0,315000.0,1,3,1,-16705,-2056,1.0
0,0,1,0,112500.0,1,1,2,-19876,365243,2.0
1,0,1,0,135000.0,3,4,1,-23031,365243,1.0
0,1,1,2,108000.0,1,1,1,-13675,-1903,4.0
1,0,1,2,180000.0,1,1,1,-11393,-2390,4.0
1,0,1,1,270000.0,3,1,1,-16432,-626,3.0
0,1,1,0,67500.0,1,0,1,-10246,-1295,2.0
0,1,1,0,202500.0,1,1,1,-20733,-4794,2.0
1,0,1,0,157500.0,1,1,1,-10284,-2756,2.0
0,1,1,0,405000.0,3,1,1,-17535,-2940,2.0
0,1,1,1,270000.0,3,2,1,-15917,-503,2.0
0,0,1,0,180000.0,1,4,1,-16359,-656,1.0
1,0,0,1,90000.0,1,1,1,-14550,-1660,3.0
0,1,1,1,135000.0,3,1,1,-13019,-807,3.0
1,0,0,1,202500.0,3,1,1,-15678,-4613,3.0
1,0,1,0,202500.0,1,2,1,-18264,-3670,1.0
1,0,1,2,180000.0,1,1,1,-12024,-1995,4.0
1,1,1,0,328500.0,3,3,1,-20562,-3274,1.0
1,0,1,0,121500.0,1,1,1,-22050,-11949,2.0
1,1,1,0,157500.0,1,0,1,-16715,-2756,2.0
1,0,1,0,225000.0,1,2,1,-19430,-4064,1.0
1,1,1,2,180000.0,1,1,1,-11938,-261,4.0
1,0,1,0,180000.0,2,0,1,-8630,-717,2.0
1,1,1,0,162000.0,1,1,1,-18066,-1113,2.0
1,1,1,0,157500.0,3,2,1,-22750,365243,1.0
1,0,1,0,180000.0,1,1,1,-18633,-1021,2.0
0,0,1,0,171000.0,1,1,1,-14064,-1538,2.0
1,0,1,0,90000.0,1,1,1,-21276,365243,2.0
1,0,1,2,139500.0,1,1,1,-11996,-383,4.0
1,0,1,0,247500.0,1,1,1,-19412,-5770,2.0
0,1,1,0,135000.0,1,1,1,-17029,-776,2.0
1,1,1,0,68004.0,1,1,1,-18774,-1387,2.0
0,1,1,0,216000.0,3,2,3,-10703,-991,1.0
1,1,1,1,202500.0,3,1,1,-8995,-261,3.0
1,1,1,0,90000.0,3,1,1,-16361,-6074,2.0
1,0,1,0,157500.0,3,1,1,-11703,-3548,2.0
1,0,1,0,130500.0,1,2,0,-14503,-1052,1.0
1,0,1,0,247500.0,1,0,1,-17152,-169,2.0
1,0,0,0,180000.0,1,0,1,-14942,-261,2.0
1,0,1,0,337500.0,2,3,1,-20693,-3729,1.0
0,1,0,0,270000.0,1,1,1,-10280,-2056,2.0
0,0,1,0,135000.0,1,0,1,-8340,-352,2.0
1,0,1,0,216000.0,1,4,1,-18587,-5282,1.0
1,0,1,1,292500.0,3,1,1,-12798,-1448,3.0
1,1,1,1,225000.0,3,1,1,-14036,-1722,3.0
1,0,0,0,90000.0,3,1,1,-11418,-503,2.0
1,1,1,0,270000.0,3,3,1,-18755,-1173,1.0
1,0,1,0,202500.0,1,2,1,-16430,-960,1.0
1,1,1,1,193500.0,1,1,1,-13960,-1052,3.0
1,0,1,0,292500.0,1,3,1,-21633,365243,1.0
1,1,1,0,612000.0,3,1,1,-10826,365243,2.0
1,1,1,0,360000.0,3,1,1,-16674,-1660,2.0
0,0,0,0,157500.0,1,1,1,-15763,-2329,2.0
1,0,1,0,270000.0,1,1,2,-20129,-2482,2.0
0,1,1,1,180000.0,1,1,1,-15222,-3364,3.0
1,0,0,0,135000.0,3,1,3,-13044,-868,2.0
1,0,1,0,121500.0,1,1,1,-23297,365243,2.0
0,0,1,1,315000.0,1,1,1,-13611,-1052,3.0
1,0,1,0,135000.0,1,2,1,-14051,-776,1.0
1,0,0,0,360000.0,1,1,2,-20686,-8112,2.0
1,0,1,0,229500.0,3,1,1,-16515,-4217,2.0
1,0,1,0,135000.0,3,2,1,-14938,-3091,1.0
1,1,0,2,292500.0,1,1,1,-13542,-3396,4.0
1,0,0,0,144000.0,1,2,1,-14923,-1388,1.0
1,1,0,0,180000.0,3,2,1,-13577,-1174,1.0
1,0,0,0,90000.0,1,1,1,-18538,365243,2.0
1,0,0,0,112500.0,1,1,1,-18612,365243,2.0
0,1,0,1,315000.0,1,1,3,-11285,-1814,3.0
1,0,0,0,157500.0,2,1,1,-13236,-2179,2.0
1,0,0,0,202500.0,1,0,1,-13054,-1904,2.0
1,0,0,2,166500.0,1,4,1,-12125,-930,3.0
1,1,0,0,247500.0,1,1,1,-19740,-2422,2.0
0,1,0,0,315000.0,2,1,1,-15684,-2422,2.0
1,0,0,0,135000.0,1,1,1,-19312,-1631,2.0
1,1,0,0,135000.0,1,1,1,-20169,365243,2.0
1,1,0,0,157500.0,1,1,1,-14748,-1996,2.0
0,1,0,0,6750000.0,3,1,1,-19341,-443,2.0
1,1,0,0,243000.0,1,1,1,-8574,-1022,2.0
