Month,Day,Year,Hour,Minute,Time,Sun House,Moon House,Mercury House,Venus House,Mars House,Jupiter House,Saturn House,Uranus House,Neptune House
1,4,1869,3,17,197,2,11,2,1,10,5,1,8,5
1,4,1869,20,32,1232,5,2,5,4,1,8,4,11,8
1,4,1869,22,40,1360,4,1,4,3,12,7,3,10,7
1,4,1869,17,54,1074,7,3,7,6,3,10,6,1,10
1,4,1869,20,21,1221,6,2,6,4,1,8,4,12,9
1,4,1869,7,45,465,12,8,12,11,8,3,11,6,3
1,4,1869,7,40,460,12,8,12,11,8,3,11,6,3
5,11,1869,9,33,573,11,11,11,11,2,10,6,1,10
5,11,1869,17,0,1020,7,7,8,7,11,7,2,9,6
5,11,1869,9,45,585,11,11,11,11,2,10,6,1,10
5,11,1869,11,15,675,10,10,11,10,1,10,5,12,9
5,11,1869,1,36,96,3,3,3,3,6,2,10,5,2
5,11,1869,14,41,881,8,8,9,8,12,8,3,10,7
5,11,1869,15,32,932,8,8,8,8,11,7,3,10,7
5,11,1869,3,56,236,2,1,2,2,5,1,9,4,1
5,11,1869,22,2,1322,5,5,5,5,8,4,12,7,4
5,11,1869,17,10,1030,7,7,8,7,10,7,2,9,6
5,11,1869,7,23,443,12,12,12,12,3,11,7,2,11
5,11,1869,11,53,713,10,10,10,10,1,9,5,12,9
8,19,1869,1,45,105,3,8,3,4,5,11,6,2,11
8,19,1869,14,58,898,8,1,9,9,10,5,12,7,4
8,19,1869,17,11,1031,7,12,7,8,9,4,11,6,3
8,19,1869,1,54,114,3,7,3,4,4,11,6,2,10
8,19,1869,5,46,346,1,6,1,2,3,10,4,12,9
8,19,1869,14,4,844,9,2,9,10,10,5,12,8,4
8,19,1869,5,25,325,1,6,1,2,3,10,4,12,9
8,19,1869,9,17,557,11,4,11,12,1,8,3,10,7
8,19,1869,23,47,1427,4,9,4,5,5,12,7,3,11
8,19,1869,5,49,349,1,6,1,2,3,10,4,12,9
8,19,1869,13,32,812,9,2,9,10,11,6,1,8,5
8,19,1869,22,8,1328,5,10,5,6,6,1,8,3,12
1,17,1869,6,12,372,1,2,1,12,8,3,11,7,3
1,17,1869,21,0,1260,5,7,6,4,12,8,4,11,8
1,17,1869,3,27,207,2,4,2,1,9,4,1,8,5
1,17,1869,2,31,151,3,4,3,2,10,5,1,8,5
1,17,1869,21,58,1318,5,7,5,4,12,7,3,10,7
1,17,1869,17,59,1079,7,9,7,6,2,9,5,12,9
1,17,1869,12,16,736,10,11,10,9,5,12,8,3,12
1,17,1869,5,40,340,1,3,1,12,8,3,12,7,4
1,17,1869,21,2,1262,5,7,6,4,12,8,4,11,8
1,17,1869,5,11,311,1,3,2,12,9,4,12,7,4
1,17,1869,20,19,1219,6,7,6,5,1,8,4,11,8
1,17,1869,0,31,31,4,5,4,3,11,6,2,9,6
10,26,1869,9,4,544,11,7,11,1,12,6,1,8,5
10,26,1869,15,15,915,8,4,8,9,9,2,9,5,1
10,26,1869,10,59,659,10,7,10,12,11,5,12,7,4
10,26,1869,22,33,1353,4,1,4,6,5,11,6,1,10
10,26,1869,19,47,1187,6,2,5,7,7,12,7,2,11
10,26,1869,12,44,764,9,6,9,11,10,4,11,6,3
10,26,1869,22,1,1321,5,1,4,6,6,11,6,1,10
10,26,1869,4,25,265,1,10,1,3,3,8,3,10,7
10,26,1869,21,4,1264,5,1,5,6,6,11,6,2,11
10,26,1869,3,14,194,2,10,2,3,3,9,3,11,8
10,26,1869,22,40,1360,4,1,4,6,5,11,6,1,10
10,26,1869,19,41,1181,6,2,5,7,7,12,7,2,11
1,2,1869,12,56,776,9,5,9,8,5,12,8,3,12
1,2,1869,21,22,1282,5,1,5,4,1,8,4,11,8
1,2,1869,14,25,865,9,4,9,7,4,11,7,3,12
1,2,1869,11,28,688,10,6,10,9,6,1,9,4,1
1,2,1869,13,44,824,9,5,9,8,5,12,8,3,12
1,2,1869,21,1,1261,5,1,5,4,1,8,4,11,8
1,2,1869,21,32,1292,5,1,5,4,1,8,4,11,8
1,2,1869,11,22,682,10,6,10,9,6,1,9,4,1
1,2,1869,6,49,409,1,8,1,11,8,3,11,7,3
1,2,1869,3,25,205,2,10,2,1,10,5,1,8,5
1,2,1869,7,9,429,12,8,12,11,8,3,11,7,3
1,2,1869,23,56,1436,4,12,4,3,12,7,3,10,7
11,9,1869,22,55,1375,4,7,4,6,5,10,5,12,9
11,9,1869,15,27,927,8,10,7,9,9,2,9,4,1
11,9,1869,16,32,992,7,10,7,9,8,1,8,4,12
11,9,1869,16,13,973,7,10,7,9,8,1,8,4,1
11,9,1869,1,55,115,3,5,2,4,4,9,4,11,8
11,9,1869,12,39,759,9,12,9,11,10,3,10,6,2
11,9,1869,9,36,576,11,1,10,1,12,5,12,7,4
11,9,1869,0,7,7,4,6,3,5,5,10,5,12,9
11,9,1869,19,56,1196,6,8,5,7,6,12,6,2,11
11,9,1869,23,48,1428,4,6,3,5,5,10,5,12,9
11,9,1869,21,26,1286,5,7,4,6,6,11,6,1,10
11,9,1869,6,16,376,1,3,12,2,2,7,2,9,6
1,30,1869,22,38,1358,5,12,5,4,11,6,3,10,7
1,30,1869,23,7,1387,4,11,5,3,11,6,2,9,6
1,30,1869,23,39,1419,4,11,5,3,11,6,2,9,6
1,30,1869,1,45,105,3,10,4,2,10,5,1,8,5
1,30,1869,3,1,181,2,9,3,2,9,4,1,8,4
1,30,1869,19,7,1147,6,1,7,5,1,8,4,11,8
1,30,1869,15,16,916,8,3,9,7,3,10,6,1,10
1,30,1869,6,25,385,1,8,1,12,7,3,11,6,3
1,30,1869,2,28,148,3,9,3,2,9,5,1,8,5
1,30,1869,20,27,1227,6,1,6,5,12,8,4,11,8
1,30,1869,10,56,656,10,5,11,10,5,12,8,4,12
1,30,1869,16,4,964,8,3,8,7,2,10,6,1,10
7,26,1869,6,47,407,12,7,12,1,2,10,4,12,9
7,26,1869,15,39,939,8,3,8,9,10,5,12,8,4
7,26,1869,21,17,1277,5,12,5,6,7,2,9,5,2
7,26,1869,11,18,678,10,5,10,11,12,8,2,10,7
7,26,1869,0,11,11,4,11,3,4,6,1,8,3,12
7,26,1869,10,21,621,11,6,10,11,1,8,3,10,7
7,26,1869,18,13,1093,7,2,6,7,9,4,11,6,3
7,26,1869,22,33,1353,5,12,4,5,6,2,9,4,1
7,26,1869,10,54,654,10,5,10,11,12,8,3,10,7
7,26,1869,20,41,1241,6,1,5,6,7,3,10,5,2
7,26,1869,2,47,167,2,9,2,3,4,12,6,2,11
7,26,1869,18,43,1123,7,2,6,7,8,4,11,6,3
2,17,1869,16,9,969,8,10,8,7,2,9,5,12,9
2,17,1869,23,11,1391,4,6,4,4,10,6,2,9,6
2,17,1869,19,59,1199,6,8,6,5,12,7,3,10,7
2,17,1869,4,33,273,2,3,2,1,8,3,11,6,3
2,17,1869,1,22,82,3,5,3,3,9,5,1,8,5
2,17,1869,10,35,635,11,12,11,10,4,12,8,3,12
2,17,1869,11,47,707,10,12,10,9,4,11,7,2,11
2,17,1869,15,14,914,8,10,8,7,2,10,6,1,10
2,17,1869,1,18,78,3,5,3,3,9,5,1,8,5
2,17,1869,3,46,226,2,4,2,1,8,3,12,7,3
2,17,1869,11,3,663,10,12,11,10,4,12,8,3,12
2,17,1869,3,9,189,2,4,3,2,8,4,12,7,4
9,24,1869,20,15,1215,6,1,6,7,7,1,8,3,12
9,24,1869,8,13,493,12,7,12,1,1,7,2,9,6
9,24,1869,14,55,895,8,3,9,9,10,4,11,6,3
9,24,1869,15,56,956,8,3,9,9,9,3,10,6,2
9,24,1869,2,49,169,2,9,3,3,4,10,5,12,9
9,24,1869,10,34,634,10,6,11,12,12,6,1,8,5
9,24,1869,3,9,189,2,9,3,3,3,10,4,12,9
9,24,1869,9,54,594,11,6,12,12,12,6,1,9,5
9,24,1869,18,13,1093,7,2,7,8,8,2,9,4,1
9,24,1869,22,25,1345,4,12,5,6,6,12,7,2,11
9,24,1869,22,19,1339,5,12,5,6,6,12,7,2,11
9,24,1869,0,7,7,4,11,4,5,5,11,6,1,10
10,30,1869,19,29,1169,6,4,5,7,7,12,7,2,11
10,30,1869,19,45,1185,6,4,5,7,7,12,7,2,11
10,30,1869,8,23,503,12,9,11,1,1,6,1,8,5
10,30,1869,12,14,734,10,8,9,11,11,4,11,6,3
10,30,1869,19,55,1195,6,4,5,7,7,12,7,2,11
10,30,1869,11,3,663,10,8,10,12,11,4,12,7,3
10,30,1869,22,38,1358,4,2,4,6,5,11,5,1,10
10,30,1869,13,15,795,9,7,8,11,10,3,10,6,2
10,30,1869,7,53,473,12,10,11,1,1,6,1,8,5
10,30,1869,16,49,1009,7,5,7,9,8,1,8,4,1
10,30,1869,5,3,303,1,11,1,3,2,8,2,10,7
10,30,1869,18,36,1116,6,4,6,8,7,1,7,3,12
1,5,1869,10,46,646,10,7,11,9,6,1,9,5,1
1,5,1869,15,36,936,8,5,8,7,4,11,7,2,11
1,5,1869,3,45,225,2,11,2,1,10,5,1,8,5
1,5,1869,0,37,37,4,12,4,2,11,6,2,10,6
1,5,1869,20,46,1246,5,3,5,4,1,8,4,11,8
1,5,1869,14,46,886,8,5,8,7,4,11,7,2,11
1,5,1869,3,45,225,2,11,2,1,10,5,1,8,5
1,5,1869,1,46,106,3,12,3,2,11,6,2,9,6
1,5,1869,3,59,239,2,11,2,1,10,4,1,8,5
1,5,1869,11,49,709,10,7,10,9,6,1,9,4,1
1,5,1869,12,14,734,10,7,10,9,5,12,8,4,1
1,5,1869,11,24,684,10,7,10,9,6,1,9,4,1
6,11,1869,5,46,346,1,1,1,1,4,11,6,2,11
6,11,1869,0,29,29,4,4,4,4,6,2,9,5,1
6,11,1869,20,11,1211,6,7,6,6,8,4,12,7,4
6,11,1869,11,40,700,10,10,11,10,1,9,4,11,8
6,11,1869,14,48,888,8,9,9,9,11,7,2,9,6
6,11,1869,4,41,281,1,2,2,2,4,12,7,2,11
6,11,1869,5,2,302,1,1,2,1,4,12,7,2,11
6,11,1869,3,34,214,2,2,3,2,5,12,8,3,12
6,11,1869,11,35,695,10,10,11,10,1,9,4,11,8
6,11,1869,16,56,1016,7,8,8,8,10,6,1,8,5
6,11,1869,9,50,590,11,11,11,11,2,9,5,12,9
6,11,1869,22,24,1344,5,5,5,5,7,3,10,6,2
11,11,1869,18,7,1087,6,10,6,8,7,12,7,3,12
11,11,1869,11,2,662,10,1,10,12,11,4,11,7,3
11,11,1869,11,46,706,10,1,9,11,11,4,11,6,3
11,11,1869,9,24,564,11,2,10,1,12,5,12,7,4
11,11,1869,0,5,5,4,6,3,5,5,9,4,12,9
11,11,1869,11,48,708,10,1,9,11,11,4,11,6,3
11,11,1869,5,45,345,1,4,12,2,2,7,2,9,6
11,11,1869,8,35,515,11,3,11,1,1,5,12,8,4
11,11,1869,12,19,739,9,1,9,11,11,3,10,6,2
11,11,1869,10,15,615,11,2,10,12,12,4,12,7,3
11,11,1869,2,1,121,3,6,2,4,4,9,4,11,8
11,11,1869,8,34,514,11,3,11,1,1,5,12,8,4
1,28,1869,2,21,141,3,9,3,2,9,5,1,8,5
1,28,1869,13,54,834,9,3,9,8,4,11,7,2,11
1,28,1869,1,9,69,3,9,4,2,10,5,2,9,5
1,28,1869,5,14,314,1,7,2,1,8,3,11,7,3
1,28,1869,1,39,99,3,9,4,2,10,5,1,8,5
1,28,1869,9,44,584,11,5,12,10,6,1,9,4,1
1,28,1869,17,38,1058,7,1,8,6,2,9,5,12,9
1,28,1869,19,5,1145,6,12,7,5,1,8,4,11,8
1,28,1869,5,18,318,1,7,2,1,8,3,11,7,3
1,28,1869,1,17,77,3,9,4,2,10,5,1,8,5
1,28,1869,2,40,160,3,8,3,2,9,5,1,8,5
1,28,1869,8,27,507,12,6,12,11,6,2,10,5,2
4,10,1869,15,47,947,8,7,7,8,12,8,4,11,8
4,10,1869,6,25,385,1,12,12,12,5,1,8,3,12
4,10,1869,20,59,1259,5,5,5,5,9,5,1,8,5
4,10,1869,4,13,253,2,1,1,1,6,2,10,5,2
4,10,1869,11,51,711,10,9,9,10,2,10,6,1,10
4,10,1869,21,22,1282,5,5,5,5,9,5,1,8,5
4,10,1869,15,6,906,8,8,8,8,12,8,4,11,8
4,10,1869,2,26,146,3,2,2,2,7,3,11,6,2
4,10,1869,15,19,919,8,8,8,8,12,8,4,11,8
4,10,1869,23,54,1434,4,3,3,4,8,4,12,7,4
4,10,1869,17,41,1061,7,6,6,7,11,7,3,10,7
4,10,1869,2,10,130,3,2,2,2,7,3,11,6,3
4,17,1869,3,58,238,2,4,1,2,6,2,9,5,1
4,17,1869,7,26,446,12,2,12,12,4,12,8,3,12
4,17,1869,19,9,1149,6,8,6,6,10,6,2,9,6
4,17,1869,8,51,531,11,1,11,11,3,11,7,2,11
4,17,1869,10,10,610,11,1,10,10,2,11,6,1,10
4,17,1869,11,2,662,10,12,10,10,2,10,6,1,10
4,17,1869,4,29,269,1,3,1,1,5,1,9,4,1
4,17,1869,23,36,1416,4,6,4,4,8,4,12,7,4
4,17,1869,7,6,426,12,2,12,12,4,12,8,3,12
4,17,1869,14,23,863,9,11,8,8,12,9,4,11,8
4,17,1869,16,6,966,8,10,7,8,11,8,3,10,7
4,17,1869,13,15,795,9,11,9,9,1,9,5,12,9
10,1,1869,5,37,337,1,11,2,2,2,8,3,10,7
10,1,1869,11,39,699,10,8,11,11,11,5,12,8,4
10,1,1869,2,16,136,3,12,3,4,4,10,5,12,9
10,1,1869,7,56,476,12,10,1,1,1,7,2,9,6
10,1,1869,12,43,763,9,8,10,11,11,5,12,7,4
10,1,1869,2,13,133,3,12,3,4,4,10,5,12,9
10,1,1869,9,9,549,11,9,12,12,1,7,1,9,5
10,1,1869,22,1,1321,5,3,5,6,6,12,7,2,11
10,1,1869,11,7,667,10,8,11,11,11,6,12,8,4
10,1,1869,23,29,1409,4,2,5,5,5,11,6,1,10
10,1,1869,21,47,1307,5,3,6,6,6,12,7,2,11
10,1,1869,7,10,430,12,10,1,1,1,8,2,10,6
9,16,1869,8,14,494,12,4,12,1,1,8,2,10,6
9,16,1869,14,6,846,9,1,9,10,10,5,11,7,3
9,16,1869,9,24,564,11,3,12,12,1,7,2,9,6
9,16,1869,6,44,404,12,5,1,1,2,8,3,10,7
9,16,1869,14,0,840,9,1,9,10,10,5,11,7,4
9,16,1869,7,41,461,12,4,1,1,1,8,2,10,7
9,16,1869,4,54,294,1,5,2,2,3,9,4,11,8
9,16,1869,22,42,1362,4,9,5,5,6,12,7,2,11
9,16,1869,20,5,1205,6,10,6,7,7,1,8,4,12
9,16,1869,5,9,309,1,5,2,2,3,9,4,11,8
9,16,1869,20,22,1222,6,10,6,7,7,1,8,3,12
9,16,1869,13,44,824,9,1,10,10,10,5,12,7,4
3,3,1869,0,39,39,4,11,3,3,9,5,1,8,5
3,3,1869,13,32,812,9,5,8,9,2,10,6,1,10
3,3,1869,3,35,215,2,10,2,2,7,3,11,6,3
3,3,1869,8,9,489,12,8,11,11,5,1,9,4,1
3,3,1869,8,3,483,12,8,11,11,5,1,9,4,1
3,3,1869,5,17,317,1,9,1,1,7,2,10,5,2
3,3,1869,5,2,302,1,9,1,1,7,2,10,6,2
3,3,1869,4,36,276,2,9,1,1,7,3,11,6,3
3,3,1869,18,9,1089,7,3,6,6,12,8,4,11,8
3,3,1869,12,53,773,9,5,9,9,3,10,6,1,10
3,3,1869,19,7,1147,6,3,6,6,11,7,3,10,7
3,3,1869,12,2,722,10,6,9,9,3,11,7,2,11
9,15,1869,17,58,1078,7,11,7,8,8,3,9,5,2
9,15,1869,8,52,532,11,3,12,12,1,7,2,9,6
9,15,1869,19,6,1146,6,10,7,7,7,2,9,4,1
9,15,1869,15,2,902,8,12,9,9,10,4,11,6,3
9,15,1869,4,55,295,1,5,2,2,3,9,4,11,8
9,15,1869,12,57,777,9,1,10,10,11,5,12,7,4
9,15,1869,4,54,294,1,5,2,2,3,9,4,11,8
9,15,1869,4,4,244,2,5,2,3,3,10,4,12,9
9,15,1869,5,54,354,1,5,2,2,2,9,3,11,8
9,15,1869,7,47,467,12,4,1,1,1,8,2,10,7
9,15,1869,8,12,492,12,4,12,1,1,8,2,10,7
9,15,1869,13,49,829,9,1,10,10,10,5,11,7,4
7,1,1869,9,38,578,11,8,11,11,1,9,4,11,8
7,1,1869,11,45,705,10,7,10,10,12,8,3,10,7
7,1,1869,1,6,66,3,12,3,4,6,1,8,4,12
7,1,1869,9,58,598,11,7,10,11,1,9,4,11,8
7,1,1869,9,44,584,11,8,11,11,1,9,4,11,8
7,1,1869,8,50,530,11,8,11,12,2,9,4,12,9
7,1,1869,1,37,97,3,12,3,3,5,1,8,3,12
7,1,1869,2,49,169,2,11,2,3,5,12,7,3,12
7,1,1869,21,11,1271,5,2,5,6,8,3,10,6,2
7,1,1869,21,29,1289,5,2,5,6,7,3,10,5,2
7,1,1869,10,11,611,11,7,10,11,1,9,4,11,8
7,1,1869,8,57,537,11,8,11,12,2,9,4,11,9
12,28,1869,14,3,843,9,7,9,10,9,1,8,3,12
12,28,1869,22,12,1332,5,3,5,6,5,9,4,11,8
12,28,1869,4,37,277,2,11,2,3,2,6,1,8,5
12,28,1869,2,23,143,3,12,3,4,3,7,2,9,6
12,28,1869,15,41,941,8,6,8,10,8,12,7,2,11
12,28,1869,11,47,707,10,8,10,12,11,2,9,4,1
12,28,1869,14,4,844,9,7,9,10,9,1,8,3,12
12,28,1869,4,45,285,2,11,2,3,2,6,1,8,5
12,28,1869,2,20,140,3,12,3,4,3,7,2,9,6
12,28,1869,15,49,949,8,6,8,9,8,12,7,2,11
12,28,1869,14,42,882,8,6,9,10,9,12,8,3,12
12,28,1869,21,59,1319,5,3,5,6,5,9,4,11,8
3,28,1869,19,19,1159,6,12,5,6,10,7,3,9,6
3,28,1869,18,9,1089,7,1,6,6,11,7,3,10,7
3,28,1869,8,37,517,11,6,11,11,4,12,8,3,12
3,28,1869,7,41,461,12,6,11,12,4,12,8,3,12
3,28,1869,21,18,1278,5,12,4,5,10,6,2,8,5
3,28,1869,7,52,472,12,6,11,12,4,12,8,3,12
3,28,1869,21,31,1291,5,11,4,5,9,6,1,8,5
3,28,1869,21,45,1305,5,11,4,5,9,5,1,8,5
3,28,1869,4,53,293,1,7,1,1,6,2,10,5,2
3,28,1869,15,51,951,8,2,7,8,12,8,4,11,8
3,28,1869,12,36,756,10,4,9,9,2,10,6,1,10
3,28,1869,19,23,1163,6,12,5,6,10,7,2,9,6
9,18,1869,1,39,99,3,8,4,4,4,11,5,1,10
9,18,1869,6,58,418,12,5,1,1,2,8,3,10,7
9,18,1869,19,59,1199,6,11,6,7,7,1,8,4,12
9,18,1869,21,58,1318,5,10,5,6,6,12,7,3,11
9,18,1869,20,59,1259,5,10,6,6,6,1,8,3,12
9,18,1869,18,18,1098,7,12,7,8,8,2,9,5,1
9,18,1869,18,51,1131,6,12,7,7,8,2,9,4,1
9,18,1869,16,12,972,8,1,8,9,9,3,10,6,2
9,18,1869,19,24,1164,6,11,7,7,7,2,8,4,1
9,18,1869,10,47,647,10,3,11,11,12,6,1,8,5
9,18,1869,9,56,596,11,4,12,12,12,7,1,9,6
9,18,1869,2,38,158,2,7,3,3,4,10,5,12,9
7,19,1869,8,57,537,11,3,11,12,1,9,4,11,8
7,19,1869,16,12,972,8,12,7,8,10,5,12,8,4
7,19,1869,5,1,301,1,5,12,2,3,11,6,1,10
7,19,1869,16,25,985,8,12,7,8,10,5,12,7,4
7,19,1869,20,55,1255,5,10,5,6,7,3,10,5,2
7,19,1869,13,59,839,9,1,8,9,11,6,1,9,6
7,19,1869,11,39,699,10,2,9,11,12,8,2,10,7
7,19,1869,22,56,1376,4,9,4,5,6,2,9,4,1
7,19,1869,7,58,478,12,4,11,12,2,9,4,11,9
7,19,1869,11,32,692,10,2,9,11,12,8,2,10,7
7,19,1869,5,26,326,1,5,12,2,3,11,5,1,10
7,19,1869,21,44,1304,5,9,4,6,7,2,9,5,2
3,11,1869,5,10,310,1,1,1,1,6,2,10,5,2
3,11,1869,6,41,401,1,12,12,12,6,1,9,4,1
3,11,1869,20,45,1245,5,5,5,5,10,6,2,9,6
3,11,1869,1,20,80,3,2,2,3,8,4,12,7,4
3,11,1869,5,23,323,1,12,12,1,6,2,10,5,2
3,11,1869,8,36,516,12,11,11,11,5,12,8,3,12
3,11,1869,13,58,838,9,8,8,8,2,10,6,12,10
3,11,1869,13,21,801,9,8,8,9,2,10,6,1,10
3,11,1869,7,7,427,12,12,12,12,5,1,9,4,1
3,11,1869,14,23,863,9,8,8,8,1,10,5,12,9
3,11,1869,19,43,1183,6,5,5,5,11,7,3,10,7
3,11,1869,22,29,1349,5,4,4,4,10,5,2,8,5
10,12,1869,18,23,1103,6,10,7,8,8,1,8,4,12
10,12,1869,23,22,1402,4,7,4,5,5,11,6,1,10
10,12,1869,12,7,727,10,1,10,11,11,5,12,7,4
10,12,1869,6,18,378,1,3,1,2,2,8,2,10,7
10,12,1869,22,38,1358,4,7,5,6,5,11,6,1,10
10,12,1869,18,48,1128,6,9,7,7,7,1,8,3,12
10,12,1869,8,32,512,11,2,12,1,1,7,1,9,5
10,12,1869,9,38,578,11,2,11,12,12,6,1,8,5
10,12,1869,1,59,119,3,5,3,4,4,10,4,12,9
10,12,1869,9,39,579,11,2,11,12,12,6,1,8,5
10,12,1869,2,53,173,2,5,3,4,3,9,4,11,8
10,12,1869,12,40,760,9,1,10,11,11,4,11,7,3
6,15,1869,4,16,256,2,4,2,2,4,12,7,2,11
6,15,1869,7,27,447,12,2,12,12,3,10,6,1,10
6,15,1869,2,30,150,2,5,3,3,5,1,8,3,12
6,15,1869,7,46,466,12,2,12,12,3,10,5,1,10
6,15,1869,19,4,1144,6,9,7,7,9,5,12,7,4
6,15,1869,13,17,797,9,11,10,9,12,8,3,10,7
6,15,1869,16,28,988,8,10,8,8,10,6,1,8,5
6,15,1869,15,10,910,8,10,9,9,11,7,2,9,6
6,15,1869,8,30,510,11,2,12,12,2,10,5,12,9
6,15,1869,12,27,747,10,12,10,10,12,8,3,10,7
6,15,1869,13,17,797,9,11,10,9,12,8,3,10,7
6,15,1869,3,25,205,2,4,3,2,5,12,8,3,12
10,4,1869,4,30,270,1,1,2,3,3,9,3,11,8
10,4,1869,19,21,1161,6,6,7,7,7,1,8,3,12
10,4,1869,22,43,1363,4,4,5,5,5,11,6,2,11
10,4,1869,11,13,673,10,9,11,11,11,5,12,8,4
10,4,1869,16,45,1005,7,7,8,8,8,2,9,5,1
10,4,1869,17,17,1037,7,7,8,8,8,2,9,5,1
10,4,1869,7,10,430,12,11,1,1,1,7,2,10,6
10,4,1869,0,45,45,3,2,4,4,4,11,5,1,10
10,4,1869,6,49,409,12,12,1,2,2,8,2,10,7
10,4,1869,1,41,101,3,2,4,4,4,10,5,12,9
10,4,1869,9,57,597,11,10,12,12,12,6,1,8,5
10,4,1869,13,18,798,9,8,10,10,10,4,11,7,3
11,19,1869,15,20,920,8,2,7,10,9,1,9,4,1
11,19,1869,10,36,636,10,4,10,12,11,4,11,6,3
11,19,1869,8,18,498,12,6,11,1,1,5,12,8,4
11,19,1869,18,18,1098,6,12,6,8,7,12,7,2,11
11,19,1869,14,33,873,8,2,8,10,9,2,9,4,1
11,19,1869,21,13,1273,5,11,5,6,6,11,6,1,10
11,19,1869,20,24,1224,5,11,5,7,6,11,6,1,10
11,19,1869,12,40,760,9,3,9,11,10,3,10,5,2
11,19,1869,4,1,241,2,8,1,3,3,7,2,10,6
11,19,1869,1,8,68,3,9,3,5,4,9,4,11,8
11,19,1869,6,34,394,1,6,12,2,1,6,1,8,5
11,19,1869,22,57,1377,4,10,4,6,5,10,5,12,9
1,14,1869,10,36,636,11,11,11,10,6,1,9,4,1
1,14,1869,11,34,694,10,11,10,9,5,12,9,4,1
1,14,1869,19,28,1168,6,7,6,5,1,8,5,12,9
1,14,1869,17,32,1052,7,8,7,6,2,9,5,1,10
1,14,1869,5,6,306,1,2,2,12,9,4,12,7,4
1,14,1869,22,16,1336,5,5,5,4,12,7,3,10,7
1,14,1869,10,54,654,10,11,11,9,6,1,9,4,1
1,14,1869,9,19,559,11,12,12,10,7,2,10,5,2
1,14,1869,0,56,56,3,4,4,2,11,6,2,9,6
1,14,1869,11,56,716,10,10,10,9,5,12,8,4,12
1,14,1869,22,2,1322,5,5,5,4,12,7,3,10,7
1,14,1869,13,10,790,9,10,10,8,5,12,8,3,12
3,7,1869,9,36,576,11,9,10,11,4,12,8,3,12
3,7,1869,19,15,1155,6,4,5,6,11,7,3,10,7
3,7,1869,2,42,162,3,12,2,2,8,3,12,7,3
3,7,1869,19,21,1161,6,4,5,6,11,7,3,10,7
3,7,1869,10,44,644,11,8,10,10,4,11,7,2,11
3,7,1869,17,59,1079,7,5,6,6,12,8,4,11,8
3,7,1869,5,5,305,1,11,1,1,7,2,10,5,2
3,7,1869,4,27,267,2,11,1,1,7,3,11,6,3
3,7,1869,21,24,1284,5,3,4,5,10,6,2,9,6
3,7,1869,17,6,1026,7,5,6,7,12,8,4,11,8
3,7,1869,4,3,243,2,12,1,1,7,3,11,6,3
3,7,1869,2,35,155,3,12,2,2,8,4,12,7,3
5,18,1869,9,43,583,11,2,11,11,2,10,5,12,10
5,18,1869,11,40,700,10,1,11,10,1,9,4,11,9
5,18,1869,11,49,709,10,1,10,10,1,9,4,11,9
5,18,1869,21,8,1268,5,8,6,5,8,4,12,7,4
5,18,1869,9,9,549,11,2,12,11,2,10,6,1,10
5,18,1869,10,1,601,11,1,11,11,2,10,5,12,9
5,18,1869,3,39,219,2,5,3,2,5,1,8,4,1
5,18,1869,8,29,509,11,2,12,11,3,11,6,1,10
5,18,1869,10,33,633,10,1,11,10,2,10,5,12,9
5,18,1869,4,8,248,2,4,2,2,5,1,8,3,12
5,18,1869,10,0,600,11,1,11,11,2,10,5,12,9
5,18,1869,18,55,1135,6,9,7,7,9,6,1,8,5
9,21,1869,4,30,270,1,7,2,3,3,9,4,11,8
9,21,1869,13,35,815,9,3,10,10,10,5,11,7,4
9,21,1869,4,49,289,1,7,2,2,3,9,4,11,8
9,21,1869,20,41,1241,5,12,6,6,7,1,8,3,12
9,21,1869,9,17,557,11,5,12,12,1,7,2,9,6
9,21,1869,4,2,242,2,8,3,3,3,9,4,11,8
9,21,1869,0,7,7,4,10,4,5,5,11,6,1,10
9,21,1869,18,40,1120,6,1,7,7,8,2,9,4,1
9,21,1869,22,7,1327,5,11,5,6,6,12,7,2,11
9,21,1869,6,50,410,12,6,1,1,2,8,3,10,7
9,21,1869,22,10,1330,5,11,5,6,6,12,7,2,11
9,21,1869,9,10,550,11,5,12,12,1,7,2,9,6
3,21,1869,17,52,1072,7,10,6,6,11,8,3,10,7
3,21,1869,10,0,600,11,2,10,10,3,11,7,2,11
3,21,1869,13,1,781,9,12,8,9,2,10,6,1,10
3,21,1869,7,25,445,12,3,11,12,5,1,9,4,1
3,21,1869,2,50,170,2,5,2,2,7,3,11,6,3
3,21,1869,14,34,874,9,11,8,8,1,9,5,12,9
3,21,1869,2,39,159,3,5,2,2,7,3,11,6,3
3,21,1869,14,40,880,8,11,8,8,1,9,5,12,9
3,21,1869,8,48,528,11,2,11,11,4,12,8,3,12
3,21,1869,5,4,304,1,4,1,1,6,2,10,5,2
3,21,1869,2,16,136,3,6,2,2,7,3,11,6,3
3,21,1869,3,55,235,2,5,1,2,7,2,10,5,2
1,5,1869,12,55,775,9,6,9,8,5,12,8,3,12
1,5,1869,13,1,781,9,6,9,8,5,12,8,3,12
1,5,1869,17,32,1052,7,4,7,6,3,10,6,1,10
1,5,1869,4,24,264,2,10,2,1,9,4,1,8,5
1,5,1869,7,16,436,12,9,12,11,8,3,11,6,3
1,5,1869,11,57,717,10,7,10,9,6,12,9,4,1
